command_count,session_duration_seconds,failed_login_attempts,unique_commands,login_attempts,files_accessed,suspicious_command_count,port_number,canary_triggered,bytes_sent,bytes_received,actual_label,predicted_anomaly,threat_score,threat_level
20,402,5,5,5,3,3,22,0,2353,5221,0,1,41.57,Medium
8,130,1,7,6,3,1,80,0,513,7376,0,1,44.03,Medium
17,88,5,7,3,4,1,22,0,1439,9786,1,1,39.51,Medium
24,152,1,10,3,3,1,80,0,2946,3877,0,1,41.76,Medium
12,234,5,10,4,1,1,22,1,12420,4760,1,-1,53.1,Medium
24,151,0,9,4,3,2,80,0,976,2362,0,1,43.79,Medium
20,663,2,6,8,7,6,22,0,6162,2637,1,-1,50.86,Medium
20,40,2,6,4,2,4,80,0,4245,9572,0,1,41.34,Medium
18,409,1,10,4,10,0,22,0,4277,45654,0,-1,50.71,Medium
15,196,5,10,8,2,5,80,0,3307,2648,0,1,44.94,Medium
18,271,7,13,1,5,2,80,0,6142,48098,0,-1,50.55,Medium
17,76,3,10,6,8,3,22,0,549,3926,1,1,41.52,Medium
18,127,2,5,4,6,4,22,0,8582,6528,0,1,41.28,Medium
28,143,4,8,2,3,0,22,1,1984,11394,0,-1,57.36,Medium
16,185,1,9,4,5,3,80,0,1904,11687,0,1,40.69,Medium
17,234,3,14,2,1,3,22,0,556,6836,0,1,45.94,Medium
18,273,0,10,7,4,1,22,0,2052,1179,0,1,42.87,Medium
16,182,4,6,6,1,0,22,0,16247,17283,0,1,43.74,Medium
14,147,3,9,3,4,2,22,0,5484,6180,0,1,38.67,Medium
20,244,4,8,7,6,2,22,0,547,5439,0,1,39.22,Medium
21,380,2,11,4,7,3,443,0,5353,3961,0,1,45.02,Medium
22,146,2,8,9,5,1,80,0,1942,14398,0,1,41.02,Medium
18,67,1,8,6,0,1,80,0,1631,81120,0,1,48.59,Medium
20,154,3,8,9,2,4,22,0,6557,25966,0,1,44.49,Medium
17,54,5,9,9,5,5,80,0,1130,9668,0,1,45.74,Medium
20,103,3,6,7,3,2,22,0,1232,14227,0,1,38.77,Medium
15,189,2,8,3,9,1,8080,0,2532,1233,0,-1,55.06,Medium
24,522,5,17,5,3,2,22,0,2626,85456,0,-1,51.98,Medium
21,48,1,12,5,4,0,80,0,27073,28870,0,-1,50.4,Medium
17,207,3,13,6,4,3,80,0,4907,9699,0,1,41.28,Medium
16,385,2,13,4,3,2,80,0,461,11389,0,1,43.33,Medium
24,75,6,9,5,3,0,80,0,16794,74250,0,-1,51.03,Medium
16,342,2,1,8,7,1,22,0,2599,2708,1,1,44.65,Medium
15,174,4,5,3,4,4,22,0,3488,2173,0,1,40.27,Medium
19,949,3,10,8,5,1,80,0,4311,1811,1,1,48.46,Medium
10,51,3,10,8,6,1,22,0,1118,40379,1,1,46.55,Medium
15,440,5,7,7,4,1,8080,0,734,2507,0,-1,54.09,Medium
20,134,2,11,4,4,2,22,0,187,1455,0,1,40.37,Medium
21,225,2,11,1,1,3,22,0,3795,1282,0,1,45.33,Medium
16,103,1,7,5,4,1,22,0,3131,980,0,1,39.55,Medium
26,112,2,3,6,1,0,443,0,968,3599,0,1,49.65,Medium
13,235,4,9,5,2,1,22,0,1050,19672,0,1,39.34,Medium
21,242,3,8,11,4,2,80,0,1235,21989,1,1,43.74,Medium
19,244,3,8,5,6,0,22,0,2505,10887,0,1,39.65,Medium
17,89,2,5,6,2,6,22,0,4037,759,0,1,44.95,Medium
17,136,3,7,9,1,2,22,0,6144,53525,0,1,45.15,Medium
18,128,2,8,3,3,1,8080,0,5323,2623,0,-1,51.45,Medium
12,150,4,8,3,5,1,22,0,10352,11488,0,1,40.68,Medium
17,200,5,7,4,4,1,22,0,1757,133166,0,1,46.61,Medium
22,248,7,4,8,6,1,22,0,7341,1405,1,1,46.01,Medium
17,192,5,5,1,4,3,22,0,18332,2379,0,1,44.84,Medium
21,91,2,8,2,1,1,80,0,19441,4098,0,1,45.88,Medium
15,362,4,9,5,4,1,22,0,7198,24379,0,1,39.94,Medium
20,86,2,7,5,8,0,22,0,19488,6887,0,1,45.06,Medium
24,113,2,9,7,7,2,80,0,5494,717,0,1,41.64,Medium
14,146,7,14,9,4,2,443,0,19568,66167,0,-1,57.03,Medium
15,276,0,4,4,6,0,22,0,2815,2691,0,1,45.28,Medium
17,285,6,9,7,3,4,22,0,8823,4306,0,1,44.29,Medium
13,129,3,6,5,7,0,22,0,7747,2641,0,1,41.03,Medium
24,273,4,7,4,4,3,22,0,3997,9325,0,1,39.71,Medium
17,165,4,5,5,6,0,443,0,42076,22062,0,-1,52.44,Medium
12,550,3,7,7,4,3,22,0,18266,5625,0,1,49.07,Medium
10,115,1,12,2,1,3,22,0,2251,7804,0,1,48.02,Medium
13,444,1,13,4,6,1,80,1,4418,19613,1,-1,57.27,Medium
13,150,5,7,7,3,0,22,1,2088,4368,0,-1,53.46,Medium
22,162,3,11,3,5,2,22,0,19544,12045,0,1,42.94,Medium
14,311,2,5,2,2,2,22,0,5191,7881,0,1,41.4,Medium
16,153,5,8,9,3,1,22,0,356,1244,0,1,41.65,Medium
21,302,4,10,5,3,1,443,0,1012,25955,0,1,43.42,Medium
21,24,4,5,6,2,3,22,0,1524,7723,0,1,42.16,Medium
22,190,3,7,4,3,2,22,0,4937,27035,0,1,38.61,Medium
11,415,2,11,7,3,0,22,0,1317,5937,0,1,45.26,Medium
18,216,4,5,6,7,1,22,0,5920,9098,0,1,39.55,Medium
19,73,1,11,6,5,1,22,0,1883,1711,0,1,41.78,Medium
19,156,4,4,6,5,2,22,0,76163,987,0,-1,50.2,Medium
18,101,3,5,3,3,3,80,1,14194,7481,1,-1,52.04,Medium
20,154,4,10,6,3,2,80,0,1604,17534,0,1,38.95,Medium
24,349,3,7,4,2,1,22,0,71882,3388,0,-1,52.47,Medium
16,127,2,9,3,1,3,80,0,9721,2043,0,1,43.1,Medium
12,105,2,4,4,4,2,22,0,2695,7391,0,1,40.28,Medium
19,182,4,9,7,4,1,22,0,19337,24793,0,1,42.69,Medium
16,178,3,16,3,5,1,80,0,1917,34595,0,1,48.14,Medium
14,241,2,5,7,8,1,8080,0,4088,135184,0,-1,59.53,Medium
16,192,0,16,4,8,1,22,0,1104,10416,0,-1,50.34,Medium
20,164,3,9,2,3,1,8080,0,20179,474373,0,-1,64.62,High
17,272,3,8,2,5,3,443,0,1920,10014,0,1,42.22,Medium
12,98,2,9,3,4,2,80,0,1446,3872,0,1,40.06,Medium
24,337,2,4,5,2,2,22,0,922,19134,0,1,41.41,Medium
19,116,2,6,4,5,4,22,0,5098,11341,0,1,40.01,Medium
24,145,1,7,4,5,1,22,1,8840,25292,0,-1,53.89,Medium
16,36,1,10,5,3,3,22,0,1704,46146,0,1,43.54,Medium
27,773,3,2,7,9,2,22,0,1102,10808,1,-1,56.33,Medium
21,326,0,12,2,3,1,443,0,2189,3162,0,1,47.53,Medium
24,159,2,5,4,1,1,22,0,4380,6453,0,1,41.46,Medium
15,156,3,7,9,3,3,443,0,5332,28457,1,1,44.84,Medium
18,143,5,5,3,8,0,443,0,938,7146,0,1,46.25,Medium
20,66,5,8,4,5,1,22,0,1496,13032,1,1,39.89,Medium
13,233,2,7,3,2,1,22,0,1904,7499,0,1,39.43,Medium
26,55,3,7,6,2,1,22,0,1788,61406,0,1,45.72,Medium
16,509,6,8,4,4,4,22,0,7526,6695,1,1,45.71,Medium
18,239,1,7,5,5,3,443,0,3460,4847,0,1,42.31,Medium
17,300,1,13,2,3,1,80,0,3614,4036,1,1,43.9,Medium
12,1102,3,8,7,4,3,22,0,1053,4654,0,1,49.03,Medium
16,126,5,11,4,6,3,80,0,3814,46205,1,1,44,Medium
22,124,6,8,6,6,3,22,0,13775,12572,0,1,43.52,Medium
12,82,2,11,4,4,3,22,0,9813,33005,0,1,43.95,Medium
14,70,3,12,4,8,0,22,1,2549,2386,0,-1,55.07,Medium
25,128,2,5,6,4,4,443,0,17053,20067,0,1,48.77,Medium
18,214,4,5,6,5,5,22,0,5291,14626,1,1,41.88,Medium
15,197,2,7,7,5,1,443,0,32907,2297,0,1,49.83,Medium
18,152,3,6,7,3,1,80,0,2839,14674,0,1,38.99,Medium
9,176,4,9,4,2,4,443,0,986,35897,0,1,46.74,Medium
16,196,0,7,7,5,3,22,0,4909,20615,1,1,44.19,Medium
12,213,5,8,5,3,2,80,0,1605,23920,0,1,40.48,Medium
23,269,0,6,3,2,1,22,0,2234,2818,0,1,43.4,Medium
28,150,1,9,7,5,2,22,0,5159,1813,0,1,45.17,Medium
18,995,4,7,7,6,3,22,0,1083,32991,1,1,49.73,Medium
12,36,3,10,3,5,1,22,0,3506,43348,1,1,43.91,Medium
24,326,4,6,5,5,1,80,0,1051,13988,0,1,40.45,Medium
18,478,2,8,2,7,0,22,0,6163,13463,0,1,45.32,Medium
16,165,3,5,6,4,4,80,0,4308,114402,0,1,48.16,Medium
13,94,6,5,5,6,2,22,0,4284,33376,0,1,43.53,Medium
22,212,3,7,5,1,2,22,0,3229,6758,0,1,39.04,Medium
19,193,2,10,3,3,1,22,0,25185,4541,0,1,44.8,Medium
15,542,2,7,1,1,2,80,1,8695,16947,1,-1,58.78,Medium
17,356,3,11,10,3,1,443,0,1665,9469,0,1,45.45,Medium
19,209,1,5,5,5,4,80,0,2432,17762,0,1,42.06,Medium
19,485,6,4,7,5,2,22,0,14527,552,0,1,46.12,Medium
19,484,4,12,8,6,3,443,0,2894,46066,1,1,49.68,Medium
16,145,1,6,5,5,3,22,0,11380,11140,1,1,41.26,Medium
13,236,3,12,3,2,5,22,0,7349,1338,0,1,46.16,Medium
17,457,0,10,6,1,3,22,0,5244,507,0,1,46.96,Medium
12,215,1,6,6,3,1,22,0,843,34391,0,1,42.18,Medium
22,179,4,14,5,6,2,80,0,2957,6479,0,1,41.96,Medium
26,101,4,5,5,4,4,80,0,9787,6553,1,1,43.26,Medium
18,142,1,11,3,4,3,80,0,5209,16892,0,1,42.52,Medium
18,123,3,7,6,1,3,22,0,4730,9889,0,1,40.5,Medium
21,56,3,12,6,3,1,22,0,1967,20171,0,1,41.02,Medium
25,275,3,9,2,1,5,22,0,814,7710,0,1,46.27,Medium
18,87,4,11,6,3,1,80,0,5436,8861,0,1,40.4,Medium
14,182,2,13,6,0,2,22,0,5351,4732,1,1,45.3,Medium
19,123,5,11,5,0,2,22,0,2010,9213,0,1,43.11,Medium
22,383,3,6,5,5,2,80,0,233,3661,0,1,39.96,Medium
19,375,1,8,6,3,5,22,0,2170,4325,0,1,44.96,Medium
25,246,6,10,4,3,5,22,0,1099,40321,1,1,49.22,Medium
16,138,2,9,2,3,0,22,0,2540,12616,0,1,41.47,Medium
16,214,3,7,8,6,7,22,0,5620,5137,0,1,47.22,Medium
19,99,3,7,6,4,2,22,0,1153,23412,0,1,38.25,Medium
20,331,3,6,5,3,3,22,0,16198,9343,0,1,41.86,Medium
11,235,1,9,5,3,0,443,0,8276,5854,0,1,46.5,Medium
23,284,0,6,4,5,3,80,0,4374,3213,0,1,44.55,Medium
21,111,3,7,3,6,0,22,0,1738,24647,0,1,41.03,Medium
17,89,4,6,2,2,1,22,0,5427,3782,0,1,40.22,Medium
23,258,1,6,4,5,2,22,0,2207,5632,0,1,40.6,Medium
16,218,3,9,4,6,1,443,0,2792,15847,0,1,41.21,Medium
10,294,1,13,4,3,3,80,0,4232,10327,0,1,45.32,Medium
19,237,2,9,4,3,1,443,0,9608,83641,0,1,45.57,Medium
12,44,1,13,9,5,0,22,0,1734,1504,0,1,49.08,Medium
31,176,2,8,2,7,1,22,1,3059,3159,0,-1,56.4,Medium
16,272,1,4,5,7,0,22,0,12594,21896,0,1,44.87,Medium
15,275,3,9,6,4,2,22,0,4029,65306,0,1,41.51,Medium
11,7,1,7,5,8,5,22,0,1027,45040,0,-1,51.78,Medium
17,76,7,5,7,6,1,8080,0,17068,5960,0,-1,57.54,Medium
18,545,4,8,3,2,1,22,1,791,68152,1,-1,57.65,Medium
16,261,2,10,7,9,1,22,0,845,10905,0,1,43.33,Medium
19,270,7,9,4,3,1,22,0,2304,4610,0,1,42.51,Medium
14,288,4,10,8,4,2,22,0,25271,9210,0,1,45.1,Medium
17,214,4,5,3,3,4,22,0,5249,8099,0,1,40.44,Medium
19,308,2,4,5,2,1,80,0,7713,2563,0,1,40.52,Medium
23,280,2,9,5,4,6,22,0,657,15133,0,1,45.52,Medium
14,140,2,8,9,0,2,22,0,9650,635,0,1,44.72,Medium
18,481,2,12,3,3,0,80,0,14440,1833,0,1,47.37,Medium
27,105,2,7,3,7,1,80,0,1931,15350,0,1,43.44,Medium
21,144,6,11,4,6,3,80,0,5786,10367,0,1,43.94,Medium
17,296,4,7,8,4,2,80,0,1668,1510,0,1,39.97,Medium
14,87,4,10,5,2,2,80,0,8101,44105,1,1,42.41,Medium
22,286,3,11,2,5,2,22,0,2117,11478,0,1,40.67,Medium
16,458,1,10,5,5,0,80,0,16902,2168,0,1,46.82,Medium
19,264,3,14,6,6,1,443,0,2356,9295,0,1,44.55,Medium
20,248,4,6,4,6,1,80,0,375,1426,1,1,39.98,Medium
19,265,3,10,3,2,4,80,0,6897,2485,0,1,42.28,Medium
24,170,1,7,3,1,3,80,0,5751,56766,0,1,47.28,Medium
21,404,4,9,6,2,2,80,0,906,1858,0,1,41.18,Medium
23,439,2,7,7,3,1,22,0,1260,23380,0,1,41.71,Medium
18,102,3,14,6,4,1,22,0,5140,11380,0,1,42.06,Medium
11,146,3,7,9,4,2,22,0,4153,3131,0,1,42.28,Medium
12,238,1,8,6,9,1,80,0,526,1100,0,1,45.72,Medium
23,113,1,14,11,1,0,22,0,693,9771,0,-1,52.16,Medium
17,67,8,11,4,4,3,22,0,23265,33069,1,-1,53.41,Medium
25,80,2,10,6,3,1,22,0,5267,2160,0,1,41.53,Medium
22,213,1,7,5,1,1,22,0,3143,46133,0,1,43.2,Medium
30,347,2,5,2,6,2,22,0,1266,7078,0,1,46.89,Medium
17,108,1,6,7,6,4,22,0,1515,1439,0,1,42.57,Medium
11,150,7,5,4,5,2,22,1,84278,1293,1,-1,63.26,High
12,382,6,6,2,5,3,80,0,8498,1406,0,1,46.43,Medium
12,186,2,5,8,5,1,443,0,7507,1944,0,1,43.93,Medium
21,203,0,5,3,2,0,443,0,3100,1905,0,1,47.29,Medium
15,586,6,7,5,2,4,22,1,742,3493,1,-1,57.31,Medium
14,75,2,10,5,4,0,22,0,4555,5489,0,1,40.74,Medium
18,216,1,5,9,4,4,8080,0,1120,7857,0,-1,55.02,Medium
13,245,2,10,6,6,0,22,0,8255,1432,0,1,42.16,Medium
25,48,5,5,3,4,2,8080,0,2172,7381,0,-1,56.55,Medium
11,466,3,6,3,6,3,22,0,35928,23543,0,-1,54.24,Medium
15,82,4,7,5,4,2,22,0,1442,26371,0,1,39.24,Medium
18,392,5,11,1,5,2,443,0,782,559,0,1,47.76,Medium
17,285,0,8,4,6,1,80,0,9348,9613,0,1,44.11,Medium
24,94,1,8,5,4,3,8080,0,5424,1483,0,-1,53.97,Medium
13,244,1,18,9,4,2,22,0,3164,2980,0,1,48.04,Medium
22,386,4,10,6,0,3,22,0,4207,12822,0,1,44.33,Medium
20,233,2,9,6,2,2,443,0,3336,3455,0,1,41.12,Medium
15,250,5,6,5,7,0,443,0,1478,41185,0,1,46.05,Medium
13,128,2,8,7,3,0,8080,0,2016,5049,0,-1,53.13,Medium
21,346,2,7,10,2,4,22,0,4325,8043,0,1,46.37,Medium
13,170,5,8,7,4,0,22,0,2295,37558,0,1,43.38,Medium
16,240,5,7,5,7,2,22,0,3992,1138,0,1,39.72,Medium
25,58,0,9,9,4,1,443,0,4149,15781,0,1,48.92,Medium
19,205,4,15,8,2,1,80,0,1352,6128,0,1,45.58,Medium
19,168,4,8,7,3,2,80,0,7359,12751,0,1,39.1,Medium
17,58,4,3,5,1,4,22,0,4908,67800,0,1,48.12,Medium
17,435,6,9,4,2,4,22,0,4078,16714,1,1,44.68,Medium
16,302,4,7,5,2,3,22,0,2876,8439,0,1,39.32,Medium
20,455,3,8,7,2,1,22,0,6340,42119,0,1,43.61,Medium
16,138,2,8,4,4,2,22,0,2292,13725,0,1,38.17,Medium
16,342,3,7,6,4,1,22,0,6558,13461,0,1,39.1,Medium
15,348,6,7,5,6,1,443,0,1783,6030,0,1,43.55,Medium
15,230,2,8,3,1,1,80,0,10345,4626,0,1,42.04,Medium
19,260,3,12,7,7,0,22,0,4371,4078,0,1,42.79,Medium
22,148,7,6,7,2,3,80,0,1921,3739,0,1,44.99,Medium
18,165,2,2,4,5,4,22,0,4514,6935,1,1,42.74,Medium
9,89,2,10,4,5,4,22,0,4155,2102,0,1,43.87,Medium
28,398,1,2,7,3,2,22,0,1253,7997,0,1,49.7,Medium
12,112,3,7,9,3,1,22,0,2360,33794,0,1,42.74,Medium
22,165,3,3,7,6,0,443,0,12096,24349,0,1,48.55,Medium
12,100,7,9,8,6,1,443,0,3357,20956,0,1,47.03,Medium
26,176,2,5,6,1,4,22,0,6143,3151,0,1,44.87,Medium
14,47,6,6,4,5,1,22,0,2815,5084,0,1,42.11,Medium
13,130,4,6,8,3,3,80,0,3386,4434,0,1,40.8,Medium
17,360,3,5,8,4,4,22,0,15317,16372,0,1,44.81,Medium
17,375,1,13,4,3,2,22,0,4264,674,0,1,42.86,Medium
13,130,3,12,6,5,3,22,0,559,1071,0,1,41.23,Medium
22,116,3,10,2,2,2,80,0,2032,10581,0,1,41.14,Medium
13,211,2,10,5,6,0,443,0,2959,12530,0,1,43.29,Medium
14,258,3,9,4,4,2,22,0,1229,5623,0,1,38.28,Medium
27,134,2,12,9,2,1,8080,0,1059,10821,0,-1,57.03,Medium
18,194,2,5,9,4,5,22,0,1889,3253,0,1,44.21,Medium
30,175,2,7,9,5,1,22,0,1468,32107,0,1,47.68,Medium
17,134,2,11,2,1,1,80,0,3181,8245,0,1,42.76,Medium
11,205,4,10,5,4,2,22,0,708,7864,0,1,40.28,Medium
27,195,3,7,8,4,1,80,0,1620,13291,0,1,43,Medium
13,158,3,5,5,5,2,8080,0,1239,1034,0,-1,51.38,Medium
24,158,2,8,4,4,4,22,0,2902,4133,0,1,40.76,Medium
28,88,4,10,5,2,2,8080,0,4811,7831,0,-1,55.22,Medium
18,64,6,10,7,2,4,22,0,5997,4391,1,1,44.52,Medium
20,312,2,17,3,3,2,443,0,436,544,1,1,48.98,Medium
18,182,3,7,2,5,1,22,0,1317,39459,1,1,40.99,Medium
13,273,2,5,4,8,3,22,0,3757,58110,0,1,45.36,Medium
20,53,1,7,9,0,0,22,1,4039,8629,0,-1,58.78,Medium
16,336,0,10,3,5,2,22,0,3889,7178,0,1,43.98,Medium
21,178,2,12,4,2,2,22,0,3385,11137,0,1,39.96,Medium
14,282,3,5,5,7,6,22,0,2057,1154,1,1,45.36,Medium
16,195,0,10,5,2,2,22,0,7577,1426,0,1,43.48,Medium
19,165,5,6,8,3,2,22,0,19031,2561,0,1,42.41,Medium
16,292,1,8,7,2,1,443,0,3926,73154,0,1,47.36,Medium
14,299,3,8,6,4,2,80,0,1055,11537,0,1,39.38,Medium
19,307,5,3,3,5,3,22,0,26637,2112,0,-1,50.27,Medium
22,241,3,6,8,5,2,22,0,3883,1916,0,1,40.01,Medium
15,453,2,4,7,5,4,80,0,14936,4955,0,1,46.79,Medium
24,107,0,7,4,2,1,443,0,3454,6159,0,1,45.38,Medium
12,481,2,8,4,7,0,22,0,13756,1488,0,1,46.91,Medium
14,343,6,11,7,4,5,22,0,698,2122,1,1,48.02,Medium
14,105,0,11,3,7,1,80,0,1227,37915,0,1,47.33,Medium
18,806,2,8,5,8,2,22,0,816,1924,0,1,47.16,Medium
11,159,4,10,1,3,3,22,0,2926,9842,0,1,43.44,Medium
15,300,1,6,5,3,6,80,0,1399,78349,0,-1,50.91,Medium
22,241,6,11,4,3,5,22,0,11429,11353,1,1,47.34,Medium
29,214,4,6,11,1,1,22,0,2891,20035,0,-1,50.26,Medium
28,118,2,11,8,6,3,22,0,2877,934,0,1,47.03,Medium
26,83,2,1,4,6,0,22,0,2686,13736,0,1,46.75,Medium
19,281,5,10,11,4,3,22,0,1105,1524,0,1,45.12,Medium
28,148,2,9,6,3,3,22,0,2809,1165,0,1,44.08,Medium
16,178,1,12,6,3,4,22,0,1159,5926,1,1,42.79,Medium
16,134,3,5,4,3,1,22,0,2136,9804,0,1,38.1,Medium
19,229,3,6,8,7,1,22,0,784,10237,0,1,40.64,Medium
23,284,3,9,2,4,1,22,0,5082,3652,0,1,40.45,Medium
19,393,5,11,4,5,1,22,0,1160,14525,1,1,41.62,Medium
18,149,3,11,4,3,2,22,0,933,7228,0,1,38.98,Medium
18,109,4,6,7,4,1,22,0,4018,15148,0,1,39.17,Medium
20,153,4,4,9,8,4,22,0,4353,4525,0,1,45.36,Medium
21,178,0,6,2,3,4,443,0,3568,14733,0,1,47.54,Medium
14,44,7,6,7,5,1,22,1,549,72855,1,-1,59.07,Medium
16,140,3,9,2,3,2,22,0,7827,2007,0,1,40.44,Medium
13,44,4,7,7,4,5,80,0,575,7319,0,1,44.45,Medium
14,757,7,6,3,2,3,22,0,17150,16031,0,-1,52.73,Medium
19,260,2,8,3,4,2,22,0,2797,60070,0,1,41.17,Medium
18,91,3,8,5,3,2,80,0,12784,2130,0,1,39.34,Medium
17,176,6,9,1,4,0,22,0,2993,5253,0,1,44.75,Medium
15,292,2,8,5,5,1,22,0,256,23388,0,1,39.84,Medium
24,117,0,14,3,4,4,22,0,2052,7803,1,1,48.16,Medium
18,411,4,4,4,4,2,8080,0,2897,3156,1,-1,52.17,Medium
17,184,5,8,4,5,2,22,0,7443,12886,0,1,38.96,Medium
15,223,8,2,2,2,3,22,0,13466,13755,1,-1,51.86,Medium
16,293,3,7,5,1,0,8080,0,366,20517,0,-1,55.54,Medium
12,108,3,7,5,4,2,80,0,2176,1513,0,1,39.46,Medium
18,158,2,6,4,2,3,22,0,2658,157363,0,1,45.95,Medium
21,132,5,11,3,3,1,22,0,4485,28342,0,1,42.5,Medium
12,283,3,10,11,1,2,443,0,1727,15662,0,1,48.23,Medium
19,325,3,7,5,1,3,80,0,350,16786,0,1,41.22,Medium
24,128,1,4,2,3,0,80,0,1158,8256,0,1,45.51,Medium
10,129,4,9,4,6,0,80,0,3205,19418,0,1,44.13,Medium
15,433,2,10,5,7,2,22,0,2229,5511,0,1,39.98,Medium
16,70,4,5,6,7,0,443,0,39490,13260,0,-1,53.18,Medium
9,274,5,7,5,0,2,80,0,1238,12409,0,1,46.06,Medium
14,684,3,8,5,5,2,443,0,1314,19261,0,1,45.54,Medium
18,190,4,5,10,3,2,22,0,6598,8159,0,1,41.99,Medium
19,150,1,3,8,4,2,22,0,3622,9142,0,1,42.98,Medium
16,238,1,12,3,7,5,22,0,357,9079,1,1,46.84,Medium
19,173,3,10,8,3,1,22,0,8059,7755,0,1,39.7,Medium
16,269,4,4,7,3,1,22,0,19222,5022,0,1,43.81,Medium
20,197,2,14,7,4,2,22,0,2741,30024,0,1,43.65,Medium
21,32,3,12,4,5,2,22,0,6434,15967,0,1,42.09,Medium
16,112,0,6,6,3,5,80,0,3226,5395,0,1,45.91,Medium
22,132,0,8,6,3,2,443,0,1937,18986,0,1,44.26,Medium
18,146,3,6,3,9,1,22,0,13568,3562,0,1,44.79,Medium
28,234,5,8,8,3,0,80,0,1612,6454,0,1,47.01,Medium
11,345,2,9,3,4,1,80,0,1196,35830,0,1,43.51,Medium
16,253,5,10,5,8,1,8080,0,6621,5082,0,-1,53.94,Medium
14,104,2,7,2,3,2,22,0,7763,176755,0,-1,50.08,Medium
15,312,4,12,4,4,0,443,0,2114,3591,0,1,45.39,Medium
16,172,0,7,2,4,0,443,0,791,35183,0,1,49.77,Medium
21,217,2,11,9,0,1,22,1,2299,38973,0,-1,57.2,Medium
14,160,3,7,2,5,3,22,0,3909,6687,0,1,40.18,Medium
12,260,2,4,6,3,1,22,0,324,671,0,1,41.71,Medium
23,233,3,6,3,5,1,443,0,5027,14380,0,1,41.87,Medium
24,94,3,8,6,8,2,443,0,19873,14344,1,1,47.23,Medium
25,236,3,4,5,2,2,22,1,3462,10935,1,-1,53.48,Medium
15,228,4,11,6,2,2,22,0,2283,25336,0,1,41.06,Medium
17,435,3,6,2,3,0,8080,0,12853,3422,0,-1,55.86,Medium
9,212,6,4,3,1,4,22,0,15659,8337,0,-1,50.5,Medium
15,203,3,7,1,6,1,22,0,2709,20374,0,1,40.66,Medium
19,208,2,11,4,7,0,80,0,2503,10950,0,1,41.34,Medium
12,108,4,11,4,5,2,80,0,4125,70503,0,1,45.32,Medium
16,277,5,13,8,4,1,443,0,1876,30027,0,1,47.19,Medium
17,55,2,4,5,8,2,8080,0,20165,7962,0,-1,57.84,Medium
22,102,2,7,6,2,2,80,0,2651,49998,0,1,41.48,Medium
15,210,2,9,8,3,2,22,1,824,11417,1,-1,52.11,Medium
18,576,2,7,3,7,3,443,0,8505,18045,0,1,46.62,Medium
24,98,3,6,7,2,1,22,0,1055,46202,0,1,43.17,Medium
17,321,1,5,4,2,4,22,0,1287,8639,0,1,42.42,Medium
22,280,0,11,6,1,1,22,1,211,5041,1,-1,57.19,Medium
12,194,2,9,6,5,0,22,0,6458,11270,0,1,41.65,Medium
11,79,5,12,2,4,3,443,1,7804,5127,1,-1,58.46,Medium
10,250,2,5,2,3,1,80,0,3775,5625,0,1,43.85,Medium
22,371,3,5,1,6,2,22,0,7983,1865,0,1,42.69,Medium
32,372,2,6,3,1,1,80,0,4070,679,0,1,48.62,Medium
18,190,5,5,6,5,2,22,0,752,3029,0,1,38.88,Medium
17,252,3,9,13,5,2,22,0,14321,2437,0,1,45.96,Medium
16,166,3,5,5,4,0,80,0,8585,15840,0,1,40.75,Medium
21,236,1,6,2,2,2,22,0,504,5635,0,1,41.68,Medium
24,222,3,7,9,7,1,22,0,946,11926,0,1,42.4,Medium
17,278,4,9,3,2,3,80,0,833,723,0,1,40.53,Medium
17,50,3,11,6,1,2,22,0,2336,14197,0,1,41.82,Medium
25,462,2,11,5,7,1,22,0,791,17101,0,1,43.82,Medium
17,192,3,8,2,5,2,22,0,397,552,0,1,40.1,Medium
19,348,3,8,11,3,2,443,0,1005,2272,0,1,45.56,Medium
21,58,6,5,5,2,1,22,0,1405,8920,0,1,42.12,Medium
18,96,4,7,3,4,2,80,0,1469,5902,0,1,38.49,Medium
22,87,5,3,6,0,0,80,0,4594,75609,0,-1,50.86,Medium
15,114,6,4,4,3,1,80,0,27167,14690,1,1,48.2,Medium
19,214,2,10,6,4,3,80,0,5889,9288,0,1,39.42,Medium
20,223,1,10,8,6,3,22,0,3825,14843,1,1,42.82,Medium
15,281,1,7,2,3,0,22,0,10965,17934,0,1,44.83,Medium
18,264,2,14,4,6,1,22,0,1142,10485,0,1,42.69,Medium
17,174,3,11,8,2,1,22,0,2043,7493,0,1,40.16,Medium
16,51,2,7,2,3,2,80,0,3008,31349,0,1,41.4,Medium
26,777,3,7,7,5,1,22,0,2223,27034,0,1,48.3,Medium
20,292,1,9,2,2,3,443,0,4179,14071,0,1,45.52,Medium
17,150,4,4,7,5,3,22,0,3907,551,0,1,41.12,Medium
18,301,4,8,7,3,1,22,0,14074,250,0,1,42.45,Medium
20,154,3,5,8,3,4,80,0,2237,22105,0,1,42.47,Medium
19,180,4,6,6,4,2,22,0,8779,51366,0,1,41.09,Medium
13,535,2,4,6,5,2,8080,0,26053,4791,0,-1,59.65,Medium
14,94,4,10,2,3,3,22,0,2846,2927,0,1,41.24,Medium
15,134,4,4,6,4,0,22,0,2282,4643,0,1,40.72,Medium
20,26,6,3,3,5,2,443,0,5066,5124,0,1,49,Medium
10,81,1,9,4,4,0,22,0,7064,1457,0,1,45.16,Medium
