ip_address,command_count,session_duration_seconds,failed_login_attempts,unique_commands,login_attempts,files_accessed,suspicious_command_count,port_number,protocol,canary_triggered,honeypot_type,bytes_sent,bytes_received,actual_label,threat_score
192.168.219.80,17,251,3,10,4,4,2,22,HTTP,0,Cowrie-SSH,2289,2085,1,55
192.168.235.100,17,14,3,13,5,3,4,22,HTTPS,0,Cowrie-SSH,1602,25199,0,50
192.168.25.133,26,205,5,9,3,9,1,80,HTTP,0,Cowrie-SSH,4329,14431,1,54
192.168.99.49,23,124,2,8,6,5,2,22,SSH,0,Web-Honeypot,4553,2685,0,35
192.168.237.36,19,66,2,6,4,5,2,22,SSH,0,Fake-Admin-Panel,487,1283,0,21
192.168.149.176,27,126,1,5,8,7,1,80,HTTPS,0,Cowrie-SSH,3874,2016,0,35
192.168.9.102,16,190,2,8,6,2,0,443,SSH,0,Cowrie-SSH,894,2358,0,42
192.168.148.219,17,333,4,5,4,7,3,22,HTTPS,0,Web-Honeypot,2671,3391,1,61
192.168.34.193,18,184,6,9,1,2,3,22,HTTPS,0,Web-Honeypot,1756,7837,0,50
192.168.243.152,17,88,1,6,7,6,3,443,HTTPS,1,Web-Honeypot,1037,1826,1,57
192.168.133.181,22,38,4,6,5,5,2,80,SSH,0,Cowrie-SSH,1881,2124,1,53
192.168.121.175,13,196,3,9,8,10,4,22,SSH,0,Cowrie-SSH,3210,9070,1,56
192.168.9.106,26,146,7,6,3,3,0,22,HTTP,0,Web-Honeypot,2867,12169,0,43
192.168.93.157,21,336,2,11,4,2,3,80,HTTP,0,Cowrie-SSH,6134,2875,0,47
192.168.61.113,26,228,2,7,7,5,1,80,SSH,0,Web-Honeypot,3211,8075,0,24
192.168.93.65,18,407,3,6,10,1,2,80,SSH,0,Cowrie-SSH,6477,13679,0,39
192.168.25.238,15,104,2,7,2,5,2,80,SSH,0,Cowrie-SSH,2629,5229,0,35
192.168.153.77,21,103,2,5,7,5,1,22,SSH,0,Cowrie-SSH,8989,10269,0,47
192.168.195.41,21,38,1,8,3,6,5,22,SSH,0,Cowrie-SSH,3428,2215,0,22
192.168.91.81,19,97,7,14,5,6,1,443,HTTP,0,Cowrie-SSH,4123,76075,0,39
192.168.247.218,21,95,4,9,12,3,0,22,SSH,1,Cowrie-SSH,2601,5351,0,37
192.168.248.242,17,481,4,7,5,4,1,22,HTTPS,0,Cowrie-SSH,14320,21795,1,51
192.168.237.16,26,306,2,7,5,6,2,22,SSH,1,Fake-Admin-Panel,19518,8240,1,65
192.168.46.110,17,143,4,10,8,3,5,80,HTTP,0,Cowrie-SSH,1026,26744,0,50
192.168.114.88,14,89,8,10,5,0,2,22,SSH,0,Web-Honeypot,1601,16796,0,47
192.168.2.85,22,241,4,5,1,10,2,443,SSH,0,Fake-Admin-Panel,1874,6523,0,34
192.168.193.40,17,131,2,16,12,4,1,22,HTTP,0,Web-Honeypot,2625,10183,0,42
192.168.22.191,19,143,3,4,5,1,2,22,HTTP,0,Web-Honeypot,2317,19197,0,33
192.168.113.78,20,345,4,8,3,1,2,22,SSH,0,Fake-Admin-Panel,2251,1445,0,24
192.168.133.211,17,238,2,3,6,4,2,80,SSH,0,Cowrie-SSH,26693,7521,0,32
192.168.243.203,16,287,1,5,4,8,5,22,HTTPS,0,Cowrie-SSH,3040,39579,0,48
192.168.159.71,15,175,4,10,5,0,0,22,SSH,0,Web-Honeypot,2182,2314,0,34
192.168.45.66,17,134,2,11,2,1,1,80,SSH,0,Web-Honeypot,3181,8245,0,35
192.168.38.69,22,237,2,11,6,5,0,22,HTTP,0,Cowrie-SSH,856,8651,1,57
192.168.241.39,16,358,4,6,4,4,3,22,HTTP,0,Cowrie-SSH,3992,1741,0,35
192.168.109.74,16,644,8,6,5,5,2,22,HTTP,0,Cowrie-SSH,3652,17989,1,51
192.168.42.230,20,59,3,7,2,1,1,22,SSH,0,Web-Honeypot,16008,21807,0,30
192.168.43.105,18,199,1,7,2,3,1,22,SSH,0,Cowrie-SSH,11115,5974,0,49
192.168.103.147,16,276,5,6,7,1,2,80,SSH,0,Fake-Admin-Panel,1001,2292,0,34
192.168.66.199,19,87,6,4,3,10,0,22,SSH,0,Cowrie-SSH,1964,13338,0,49
192.168.101.253,20,235,2,2,3,3,2,80,SSH,0,Fake-Admin-Panel,10886,13779,0,28
192.168.77.216,10,548,6,8,7,0,3,22,SSH,0,Cowrie-SSH,5111,3758,0,28
192.168.30.58,12,381,2,9,3,2,3,22,SSH,0,Fake-Admin-Panel,3569,1896,0,28
192.168.139.70,13,136,5,1,3,4,2,80,HTTP,0,Web-Honeypot,369,6587,1,56
192.168.156.220,15,291,5,6,6,5,4,22,SSH,0,Web-Honeypot,6706,2927,0,46
192.168.172.4,23,568,2,7,9,1,3,22,SSH,0,Web-Honeypot,8546,17727,0,29
192.168.40.172,18,300,5,11,4,9,1,22,SSH,0,Cowrie-SSH,2156,27367,0,40
192.168.141.44,26,170,1,8,5,4,4,80,HTTP,0,Web-Honeypot,2851,1377,0,34
192.168.164.46,20,320,2,8,10,0,0,22,SSH,0,Web-Honeypot,6139,17808,0,28
192.168.122.198,17,149,4,12,5,4,0,443,SSH,1,Cowrie-SSH,10513,23147,1,57
192.168.42.169,23,107,2,7,6,6,2,80,HTTP,0,Fake-Admin-Panel,4576,22832,0,50
192.168.61.23,13,195,6,12,2,6,2,80,SSH,0,Web-Honeypot,6646,345,0,48
192.168.102.145,22,399,5,10,5,3,4,80,SSH,0,Fake-Admin-Panel,2128,7455,0,42
192.168.108.27,10,53,4,7,5,2,1,80,SSH,0,Web-Honeypot,7881,7228,0,44
192.168.83.114,16,71,4,12,3,4,0,22,SSH,0,Cowrie-SSH,6461,23538,0,42
192.168.171.60,23,79,3,10,9,1,0,22,SSH,0,Fake-Admin-Panel,12970,9694,0,29
192.168.26.171,28,143,4,8,2,3,0,22,SSH,1,Cowrie-SSH,1984,11394,0,47
192.168.84.2,27,349,4,6,5,4,1,22,HTTP,0,Web-Honeypot,22160,2520,1,54
192.168.31.168,19,207,6,11,5,6,0,22,SSH,0,Cowrie-SSH,6496,75117,1,53
192.168.7.150,12,348,4,8,13,1,3,22,HTTPS,0,Cowrie-SSH,276,4254,0,47
192.168.139.249,20,82,3,8,5,5,2,22,HTTPS,0,Cowrie-SSH,1409,29015,0,43
192.168.239.143,22,122,1,6,2,8,2,22,HTTPS,0,Cowrie-SSH,14121,3412,0,50
192.168.118.70,13,188,1,10,3,4,1,22,HTTP,0,Fake-Admin-Panel,2542,87953,0,33
192.168.15.146,27,205,3,10,1,5,5,22,HTTPS,1,Fake-Admin-Panel,1491,2328,1,57
192.168.117.254,21,32,3,12,4,5,2,22,SSH,0,Cowrie-SSH,6434,15967,0,44
192.168.42.95,19,40,3,3,8,3,3,22,SSH,0,Web-Honeypot,8979,5643,0,38
192.168.204.79,13,167,7,9,6,3,4,8080,SSH,0,Cowrie-SSH,6831,4066,1,52
192.168.124.51,24,140,2,2,4,7,3,22,HTTPS,0,Cowrie-SSH,197,30606,0,40
192.168.49.164,23,150,4,9,3,4,2,22,SSH,0,Fake-Admin-Panel,498,20884,0,43
192.168.112.13,23,341,1,12,10,1,3,80,SSH,0,Web-Honeypot,682,2065,1,52
192.168.218.92,10,105,2,8,1,3,2,22,SSH,0,Web-Honeypot,1663,5352,0,40
192.168.174.222,22,263,4,8,2,5,2,443,HTTP,0,Fake-Admin-Panel,1937,2000,0,47
192.168.229.200,24,603,4,12,5,4,1,22,SSH,0,Web-Honeypot,23684,9373,1,53
192.168.41.98,21,303,2,8,3,3,0,22,SSH,0,Web-Honeypot,2586,11809,0,26
192.168.137.208,20,283,1,10,5,2,3,22,HTTP,0,Web-Honeypot,997,3012,0,31
192.168.216.52,22,77,3,16,1,4,4,80,HTTPS,0,Fake-Admin-Panel,18393,40403,1,58
192.168.171.137,18,328,3,5,7,3,5,22,SSH,0,Cowrie-SSH,5016,2654,0,35
192.168.17.70,20,221,2,7,3,6,2,22,SSH,0,Fake-Admin-Panel,2485,3670,1,51
192.168.98.172,17,65,3,5,5,2,4,22,SSH,0,Web-Honeypot,1488,9989,0,37
192.168.176.99,24,80,2,1,4,1,3,22,SSH,0,Cowrie-SSH,10245,23345,1,51
192.168.226.152,21,207,4,6,6,2,2,22,SSH,0,Cowrie-SSH,5372,2670,0,33
192.168.153.235,15,210,3,9,5,7,2,22,HTTP,0,Cowrie-SSH,819,9398,0,49
192.168.224.42,13,579,1,4,3,5,0,22,HTTPS,0,Cowrie-SSH,10930,6602,0,14
192.168.146.137,14,137,4,9,10,3,3,22,SSH,0,Fake-Admin-Panel,3936,7446,0,45
192.168.124.57,13,229,1,5,7,4,0,8080,SSH,0,Cowrie-SSH,5553,1062,0,12
192.168.125.251,11,606,0,8,6,7,5,22,SSH,1,Cowrie-SSH,8573,7721,1,61
192.168.104.147,17,337,1,6,8,5,1,8080,SSH,0,Web-Honeypot,12582,59994,0,41
192.168.206.235,15,151,1,10,6,3,1,22,SSH,0,Cowrie-SSH,540,4228,0,35
192.168.217.22,18,576,2,7,3,7,3,443,SSH,0,Cowrie-SSH,8505,18045,0,26
192.168.217.44,15,102,2,4,2,7,3,8080,HTTP,0,Web-Honeypot,13223,1316,0,27
192.168.180.116,11,16,5,7,3,5,4,22,HTTP,0,Cowrie-SSH,1720,3845,1,62
192.168.197.242,14,77,4,6,8,5,1,22,SSH,0,Cowrie-SSH,15039,24729,0,41
192.168.16.108,22,97,2,8,4,2,1,22,SSH,0,Fake-Admin-Panel,2304,8229,0,22
192.168.131.241,9,160,2,4,7,5,1,80,SSH,0,Cowrie-SSH,1027,7345,0,44
192.168.173.156,25,161,3,11,9,6,1,8080,SSH,0,Cowrie-SSH,6050,5060,0,44
192.168.89.226,22,137,2,10,2,4,1,22,HTTP,0,Cowrie-SSH,4558,16934,0,29
192.168.164.216,22,69,5,5,4,3,5,22,HTTPS,0,Fake-Admin-Panel,2290,681,0,43
192.168.197.112,19,34,2,2,8,4,3,443,HTTP,0,Cowrie-SSH,5582,2307,0,33
192.168.81.171,20,86,2,6,3,4,0,22,SSH,0,Fake-Admin-Panel,5109,88657,0,28
192.168.254.254,11,159,3,10,5,5,5,443,SSH,0,Cowrie-SSH,2794,7471,0,28
192.168.24.5,20,95,2,4,5,4,0,22,HTTP,0,Web-Honeypot,10658,3638,0,33
192.168.189.101,21,66,4,8,7,11,0,443,SSH,0,Cowrie-SSH,11184,8707,0,37
192.168.7.225,26,313,1,11,4,2,4,443,HTTP,0,Cowrie-SSH,11514,3340,0,32
192.168.89.196,17,448,8,12,4,6,6,22,SSH,0,Cowrie-SSH,934,1354,1,59
192.168.6.208,17,109,1,6,9,5,0,80,SSH,0,Cowrie-SSH,15441,8199,0,24
192.168.239.68,18,399,3,14,3,4,2,80,HTTP,0,Fake-Admin-Panel,1487,540,0,47
192.168.159.11,14,132,2,7,5,8,1,22,SSH,0,Fake-Admin-Panel,1132,409,0,42
192.168.123.199,10,509,4,9,5,7,3,22,HTTP,1,Cowrie-SSH,3177,905,1,61
192.168.162.242,23,17,4,1,6,6,1,80,HTTP,0,Cowrie-SSH,912,1176,0,14
192.168.164.231,16,138,2,8,4,4,2,22,HTTP,0,Cowrie-SSH,2292,13725,0,46
192.168.57.101,20,322,5,7,3,2,0,80,HTTP,0,Cowrie-SSH,11802,4232,0,33
192.168.175.249,16,137,7,9,4,4,1,22,HTTP,0,Web-Honeypot,9822,2887,0,47
192.168.198.154,31,104,4,6,6,1,2,22,HTTP,0,Cowrie-SSH,106,5510,0,39
192.168.60.198,11,85,3,7,2,1,1,443,SSH,1,Fake-Admin-Panel,2386,509,1,72
192.168.62.235,22,263,0,7,4,4,1,22,SSH,0,Cowrie-SSH,4376,5928,0,12
192.168.159.111,24,260,4,10,4,7,4,443,HTTP,0,Web-Honeypot,5848,8572,0,44
192.168.199.247,15,266,5,2,3,3,2,22,HTTPS,0,Cowrie-SSH,2163,3817,0,39
192.168.91.138,21,232,2,14,4,4,1,443,HTTP,0,Cowrie-SSH,5844,80218,0,33
192.168.214.219,22,248,7,4,8,6,1,22,HTTPS,0,Cowrie-SSH,7341,1405,1,53
192.168.246.128,18,162,2,7,10,1,3,22,SSH,0,Fake-Admin-Panel,1751,6705,0,24
192.168.161.93,12,260,2,4,6,3,1,22,SSH,0,Cowrie-SSH,324,671,0,29
192.168.139.103,16,376,2,8,4,2,4,22,SSH,0,Cowrie-SSH,2208,5131,0,46
192.168.75.205,28,463,6,11,5,5,4,80,SSH,0,Cowrie-SSH,1475,2341,0,48
192.168.64.149,19,165,1,6,4,6,1,8080,SSH,0,Fake-Admin-Panel,4757,24702,0,40
192.168.97.65,19,50,2,11,6,5,2,22,SSH,0,Web-Honeypot,1810,3002,0,44
192.168.252.185,25,223,2,5,3,6,0,80,SSH,0,Cowrie-SSH,760,5848,0,37
192.168.191.188,22,165,6,4,4,4,0,22,SSH,0,Cowrie-SSH,7953,3409,0,34
192.168.73.46,21,203,3,13,7,3,2,22,SSH,0,Cowrie-SSH,14014,2386,0,34
192.168.63.201,17,258,1,9,3,2,1,443,SSH,0,Fake-Admin-Panel,5150,3702,0,38
192.168.77.28,18,216,1,5,9,4,4,8080,HTTP,0,Cowrie-SSH,1120,7857,0,35
192.168.96.190,9,165,7,6,4,1,1,22,HTTPS,0,Web-Honeypot,1362,20892,0,36
192.168.80.229,17,134,6,7,7,4,3,80,HTTPS,0,Fake-Admin-Panel,1155,9686,0,33
192.168.198.52,20,346,5,4,7,7,0,22,SSH,0,Cowrie-SSH,4476,10526,0,32
192.168.116.51,20,132,2,9,3,3,1,22,HTTP,0,Cowrie-SSH,13119,2227,0,43
192.168.236.61,23,298,5,5,6,2,5,22,SSH,0,Fake-Admin-Panel,4273,23101,0,47
192.168.3.67,12,209,3,9,4,3,1,22,HTTPS,0,Cowrie-SSH,698,5973,1,51
192.168.240.94,19,34,2,4,6,0,0,22,HTTP,0,Web-Honeypot,1330,10363,0,15
192.168.160.93,15,197,2,7,7,5,1,443,SSH,0,Web-Honeypot,32907,2297,0,35
192.168.194.240,20,139,3,4,8,2,4,80,SSH,0,Cowrie-SSH,615,5732,0,33
192.168.48.137,14,381,6,5,4,8,4,8080,SSH,0,Cowrie-SSH,16995,2162,0,36
192.168.42.208,11,871,2,4,2,6,1,443,SSH,0,Web-Honeypot,8272,4143,0,32
192.168.52.68,14,63,1,11,6,6,2,22,SSH,0,Fake-Admin-Panel,14717,60979,0,46
192.168.160.87,16,82,3,7,8,7,2,22,SSH,0,Cowrie-SSH,4355,2202,0,29
192.168.16.104,23,218,6,10,8,2,0,22,HTTPS,0,Cowrie-SSH,981,3163,0,32
192.168.94.142,24,467,5,6,4,4,2,443,HTTP,0,Web-Honeypot,3350,12696,0,36
192.168.125.60,13,488,4,6,9,4,0,443,HTTP,0,Web-Honeypot,3882,1734,0,27
192.168.28.214,17,66,4,7,6,2,3,443,SSH,0,Cowrie-SSH,5516,14520,0,33
192.168.138.121,19,71,6,10,3,3,0,22,SSH,0,Cowrie-SSH,3266,10122,0,43
192.168.116.221,19,33,4,5,3,3,3,22,SSH,0,Fake-Admin-Panel,8083,18002,0,27
192.168.76.156,16,77,4,3,7,6,1,22,HTTPS,0,Fake-Admin-Panel,1888,5384,0,41
192.168.247.127,21,265,5,12,3,3,2,22,HTTPS,0,Cowrie-SSH,569,4268,0,40
192.168.70.148,26,524,1,5,2,2,0,80,SSH,0,Cowrie-SSH,3339,9095,0,13
192.168.171.173,16,312,4,10,1,7,1,443,SSH,0,Fake-Admin-Panel,2237,11337,0,46
192.168.90.89,20,103,4,8,3,0,2,22,SSH,0,Web-Honeypot,2004,8754,0,29
192.168.160.245,15,57,3,12,6,3,0,22,HTTP,0,Fake-Admin-Panel,1423,23440,0,35
192.168.88.47,16,99,2,9,5,4,0,22,HTTP,0,Web-Honeypot,5229,10160,0,34
192.168.13.180,14,258,3,9,4,4,2,22,HTTP,0,Cowrie-SSH,1229,5623,0,44
192.168.92.123,20,134,6,11,6,3,1,8080,HTTP,0,Cowrie-SSH,14705,11430,1,56
192.168.34.123,20,203,4,8,6,3,1,22,SSH,0,Fake-Admin-Panel,1126,580,1,51
192.168.140.12,13,228,3,9,10,3,2,22,HTTP,0,Cowrie-SSH,8942,1773,0,18
192.168.143.130,24,158,2,5,4,3,0,22,SSH,0,Web-Honeypot,324,2730,0,32
192.168.228.90,14,338,3,7,6,4,1,22,SSH,0,Cowrie-SSH,806,64497,0,47
192.168.245.196,16,101,3,10,5,2,2,80,SSH,0,Web-Honeypot,236,1927,1,57
192.168.0.101,20,363,3,14,5,4,2,22,HTTPS,0,Cowrie-SSH,1945,32583,0,42
192.168.53.182,20,161,3,6,4,6,1,22,SSH,0,Web-Honeypot,7006,39017,1,56
192.168.233.103,20,313,4,5,3,3,1,443,SSH,0,Cowrie-SSH,885,20563,0,27
192.168.209.12,20,141,1,6,3,8,3,443,SSH,0,Web-Honeypot,2755,2350,1,55
192.168.85.44,12,219,1,7,7,5,0,8080,SSH,0,Cowrie-SSH,945,10823,0,31
192.168.54.231,26,270,3,9,5,5,0,22,HTTP,1,Cowrie-SSH,4192,1936,1,53
192.168.98.72,8,207,2,8,8,10,2,80,SSH,0,Cowrie-SSH,1465,30913,0,27
192.168.135.149,18,205,2,7,4,6,2,22,SSH,0,Cowrie-SSH,3118,55276,0,42
192.168.151.223,20,204,5,9,3,2,4,8080,SSH,0,Cowrie-SSH,10437,8879,0,41
192.168.84.49,23,435,1,8,2,4,2,22,HTTP,0,Web-Honeypot,2280,10926,0,25
192.168.254.20,14,147,3,9,3,4,2,22,SSH,0,Cowrie-SSH,5484,6180,0,28
192.168.43.140,20,127,3,12,8,6,2,22,SSH,0,Web-Honeypot,7742,13530,0,37
192.168.41.89,16,507,6,4,5,5,2,443,SSH,0,Cowrie-SSH,3121,3842,0,49
192.168.100.26,11,131,4,9,5,4,3,22,HTTP,0,Cowrie-SSH,19459,3438,0,33
192.168.224.216,21,268,5,6,6,2,0,22,SSH,0,Cowrie-SSH,7510,10083,0,29
192.168.195.33,17,120,1,7,6,7,1,80,HTTP,0,Cowrie-SSH,4352,16468,0,27
192.168.58.247,15,457,6,9,4,6,3,443,SSH,0,Cowrie-SSH,5320,12577,0,34
192.168.239.10,15,103,2,8,6,4,3,443,SSH,0,Cowrie-SSH,294,3409,0,29
192.168.36.68,11,157,3,7,6,6,4,22,SSH,0,Cowrie-SSH,6802,5509,0,27
192.168.51.253,25,287,5,8,2,7,2,80,HTTP,0,Web-Honeypot,1068,13317,0,50
192.168.77.69,21,160,1,6,8,4,2,22,SSH,0,Web-Honeypot,3648,1121,0,35
192.168.112.46,24,213,5,7,6,1,2,22,SSH,0,Fake-Admin-Panel,988,5673,0,40
192.168.12.114,22,426,2,11,4,8,1,22,SSH,0,Cowrie-SSH,2451,3782,1,54
192.168.122.5,16,169,4,10,4,1,2,22,SSH,0,Web-Honeypot,4290,3365,1,52
192.168.166.210,22,227,3,8,6,4,5,22,HTTP,0,Web-Honeypot,3372,24737,0,43
192.168.186.181,19,127,2,7,8,0,2,22,HTTPS,0,Web-Honeypot,37367,31457,0,43
192.168.232.39,21,371,5,9,10,3,1,443,HTTPS,0,Cowrie-SSH,3002,9358,1,53
192.168.21.65,17,150,4,5,5,4,1,22,SSH,0,Cowrie-SSH,7552,15599,0,35
192.168.142.197,18,226,4,10,6,3,5,22,SSH,0,Fake-Admin-Panel,14304,7396,1,61
192.168.76.135,13,76,0,5,9,7,1,22,HTTP,0,Cowrie-SSH,711,3465,0,46
192.168.224.174,23,149,2,13,6,6,1,22,SSH,0,Cowrie-SSH,14198,19151,0,33
192.168.241.58,16,239,4,7,4,3,1,443,HTTPS,0,Cowrie-SSH,961,4940,0,37
192.168.167.43,16,256,0,6,6,2,3,443,HTTP,0,Cowrie-SSH,1057,1776,1,51
192.168.143.215,19,327,3,8,3,5,0,22,HTTPS,0,Fake-Admin-Panel,16051,311,0,32
192.168.119.46,26,13,5,9,5,5,1,443,SSH,0,Cowrie-SSH,963,12849,0,48
192.168.222.138,13,363,5,8,1,3,1,22,SSH,0,Cowrie-SSH,4691,13225,0,46
192.168.161.67,17,55,6,4,5,6,4,22,HTTPS,0,Cowrie-SSH,3689,2593,0,26
192.168.18.83,15,67,1,7,5,4,4,22,SSH,0,Web-Honeypot,2023,5747,0,27
192.168.197.226,17,70,5,12,6,4,3,443,SSH,0,Cowrie-SSH,5490,8318,0,40
192.168.93.19,12,199,3,6,2,3,0,22,HTTP,0,Fake-Admin-Panel,3088,51347,0,35
192.168.9.182,15,371,4,5,1,4,2,22,HTTP,0,Fake-Admin-Panel,11397,8228,0,39
192.168.212.111,18,234,0,5,7,6,0,22,SSH,0,Cowrie-SSH,121761,5732,0,28
192.168.117.7,17,297,2,6,4,7,3,22,SSH,0,Cowrie-SSH,1262,2693,0,26
192.168.105.62,23,250,1,11,5,4,4,8080,SSH,0,Cowrie-SSH,6571,8742,0,26
192.168.136.155,23,390,5,13,4,3,2,22,HTTP,0,Web-Honeypot,3673,20824,0,32
192.168.188.21,18,124,3,11,3,3,1,22,HTTP,0,Web-Honeypot,916,2364,0,28
192.168.119.166,21,217,0,8,8,5,3,22,SSH,0,Cowrie-SSH,4539,3990,0,31
192.168.35.109,18,182,2,8,12,2,4,80,SSH,0,Cowrie-SSH,13105,2815,0,33
192.168.18.18,16,208,5,10,2,3,3,443,HTTP,0,Cowrie-SSH,3882,8920,0,37
192.168.70.83,18,72,2,12,10,3,3,80,HTTPS,0,Cowrie-SSH,3141,26745,0,46
192.168.232.138,14,164,1,5,5,5,2,22,SSH,0,Cowrie-SSH,3427,3381,0,41
192.168.129.109,21,297,4,9,5,1,2,8080,SSH,0,Web-Honeypot,6828,14020,0,37
192.168.69.15,18,82,7,6,3,4,3,443,HTTPS,1,Cowrie-SSH,299,84448,1,100
192.168.153.236,12,174,1,9,3,7,0,8080,HTTP,0,Web-Honeypot,2762,9205,0,26
192.168.151.55,21,311,2,13,7,2,3,22,SSH,0,Cowrie-SSH,2086,9936,0,39
192.168.252.68,20,296,5,9,2,4,2,22,HTTP,0,Cowrie-SSH,6641,16123,0,45
192.168.139.250,18,561,3,4,2,3,0,22,HTTP,0,Cowrie-SSH,3262,9515,0,37
192.168.2.63,19,111,5,6,3,3,1,22,SSH,0,Web-Honeypot,3529,1232,0,41
192.168.236.23,17,67,5,5,7,1,4,22,SSH,0,Cowrie-SSH,4757,8160,0,38
192.168.74.42,27,386,1,6,7,8,4,22,SSH,0,Cowrie-SSH,4395,45936,0,37
192.168.102.124,16,348,0,8,4,4,1,8080,HTTP,0,Cowrie-SSH,3700,15663,0,27
192.168.25.113,18,153,4,10,3,3,3,22,SSH,0,Cowrie-SSH,2126,36594,0,43
192.168.163.168,16,212,2,7,5,4,1,8080,SSH,0,Web-Honeypot,572,13916,0,45
192.168.13.36,16,197,2,9,4,3,4,22,HTTP,1,Web-Honeypot,318,11734,1,80
192.168.28.194,16,97,4,12,1,4,1,22,HTTPS,0,Web-Honeypot,5752,46687,0,50
192.168.103.67,19,425,2,10,4,5,3,443,HTTP,0,Cowrie-SSH,1302,22012,0,38
192.168.89.186,16,396,4,4,3,4,2,22,SSH,0,Cowrie-SSH,4112,3803,0,43
192.168.150.196,18,393,5,15,7,7,3,22,SSH,0,Cowrie-SSH,2813,21496,1,65
192.168.226.230,18,158,4,6,2,5,3,22,SSH,0,Cowrie-SSH,6961,1650,0,30
192.168.90.202,19,230,7,5,8,7,2,443,HTTPS,0,Cowrie-SSH,5186,55816,0,41
192.168.8.33,18,138,2,10,7,4,1,22,HTTPS,0,Cowrie-SSH,1506,5125,0,37
192.168.13.155,21,303,4,6,7,4,2,22,HTTP,0,Cowrie-SSH,451,1217,0,33
192.168.95.216,16,252,2,7,3,6,1,22,SSH,0,Fake-Admin-Panel,1042,7830,0,37
192.168.172.211,20,144,4,10,7,5,2,22,HTTP,0,Fake-Admin-Panel,7603,4498,1,55
192.168.254.252,22,317,3,10,7,3,1,443,HTTP,0,Web-Honeypot,9304,5644,0,43
192.168.238.169,16,237,7,6,3,1,2,22,SSH,0,Fake-Admin-Panel,16583,16412,0,39
192.168.254.4,13,50,3,5,6,5,2,443,SSH,0,Web-Honeypot,1565,7309,0,27
192.168.251.115,24,94,1,8,4,4,2,22,SSH,0,Web-Honeypot,978,5179,0,39
192.168.30.177,23,194,2,9,5,1,1,22,SSH,0,Cowrie-SSH,6643,7861,0,32
192.168.125.235,14,229,5,7,4,7,2,22,SSH,0,Cowrie-SSH,3810,38976,0,47
192.168.133.145,14,291,2,10,7,3,2,8080,HTTP,0,Cowrie-SSH,896,2288,0,30
192.168.16.112,22,443,8,9,5,3,2,22,SSH,0,Web-Honeypot,1082,228,1,56
192.168.200.10,18,134,1,5,7,3,2,22,SSH,0,Cowrie-SSH,7136,44488,0,48
192.168.95.33,19,528,3,9,3,7,0,443,SSH,1,Web-Honeypot,2536,27395,1,72
192.168.143.204,14,220,0,6,1,5,0,22,SSH,0,Web-Honeypot,816,3840,0,13
192.168.250.91,14,74,3,9,7,3,3,22,HTTP,0,Cowrie-SSH,12846,36804,0,30
192.168.52.165,17,45,5,5,6,1,1,22,HTTPS,0,Web-Honeypot,5465,100404,0,38
192.168.68.61,29,423,1,8,4,5,2,22,SSH,1,Cowrie-SSH,9545,3337,1,55
192.168.3.71,23,299,6,7,3,4,7,443,SSH,0,Cowrie-SSH,20262,223,1,50
192.168.59.66,14,182,0,7,4,7,2,22,SSH,0,Cowrie-SSH,2340,38004,0,44
192.168.150.45,21,87,3,5,5,5,3,443,HTTPS,0,Web-Honeypot,328,42975,0,31
192.168.108.9,17,107,1,15,7,2,5,8080,SSH,0,Cowrie-SSH,4558,6323,0,34
192.168.184.29,15,95,3,8,6,2,1,80,SSH,0,Cowrie-SSH,535,6718,1,53
192.168.77.216,18,108,2,7,7,6,1,443,HTTPS,0,Cowrie-SSH,1778,1526,0,42
192.168.61.169,14,140,2,7,4,2,1,80,SSH,0,Cowrie-SSH,12329,8235,0,47
192.168.73.112,24,448,2,11,8,5,5,22,SSH,0,Cowrie-SSH,6842,21824,0,38
192.168.135.97,22,431,8,12,3,1,0,443,HTTP,0,Fake-Admin-Panel,2572,7472,0,37
192.168.121.202,20,41,3,11,2,2,1,22,SSH,0,Cowrie-SSH,795,9099,0,44
192.168.184.6,19,287,3,5,7,3,2,80,SSH,0,Cowrie-SSH,1289,584,0,42
192.168.164.171,14,223,5,10,4,3,0,22,HTTP,0,Web-Honeypot,1690,19207,0,43
192.168.209.243,15,70,4,12,7,5,3,22,SSH,0,Web-Honeypot,1165,6405,0,46
192.168.131.184,19,367,3,9,5,6,1,22,SSH,0,Cowrie-SSH,2871,6885,0,48
192.168.145.111,15,141,4,9,6,3,5,80,HTTPS,0,Web-Honeypot,36183,8080,0,38
192.168.153.183,24,133,4,4,6,4,3,22,SSH,0,Cowrie-SSH,2606,9021,0,47
192.168.61.229,15,232,4,11,6,5,4,22,SSH,0,Cowrie-SSH,5380,18237,0,35
192.168.180.55,19,451,2,6,7,3,2,80,SSH,0,Cowrie-SSH,7431,4510,0,27
192.168.85.115,21,189,2,8,2,2,4,80,SSH,0,Web-Honeypot,4868,4311,0,33
192.168.228.226,14,195,3,9,5,1,1,22,SSH,0,Cowrie-SSH,15539,23968,0,32
192.168.138.195,20,78,4,9,4,1,3,80,SSH,0,Web-Honeypot,2188,9251,0,31
192.168.181.113,21,138,1,5,7,5,2,22,HTTP,0,Cowrie-SSH,381,10708,0,34
192.168.6.11,13,283,2,10,4,8,0,22,SSH,0,Cowrie-SSH,2548,5347,0,46
192.168.27.125,22,233,1,7,4,1,3,22,HTTPS,0,Cowrie-SSH,656,943,0,41
